Time [s],Ch 1 [C],Ch 2 [C],Ch 3 [C],Ch 4 [C],Ch 5 [C],Ch 6 [C],Ch 7 [C],Ch 8 [C],Ch 9 [C],Ch 10 [C],Ch 11 [C],Ch 12 [C],Ch 13 [C],Ch 14 [C],Ch 15 [C],T_Jet [C],Ch 16 [C],Ch 17 [C],Ch 18 [C],Ch 19 [C],Ch 20 [C],Ch 21 [C],Ch 22 [C],Ch 23 [C],Ch 25 [C],Ch 26 [C],Ch 27 [C],Ch 28 [C],Ch 29 [C],Ch 30 [C],Ch 31 [C],T_ambient [C],T_Heat Flux [C],Heat Flux [W/m^2],P_heater [W]
206.609,48.52,51.074,55.695,54.961,55.822,56.474,56.753,57.084,57.156,51.834,53.965,55.357,56.094,56.574,56.898,30.801,57.306,51.285,53.741,55.245,56.214,56.751,57.054,57.334,52.378,54.334,55.054,56.055,56.624,56.783,56.72,26.898,60.583,0.12,99.895
209.266,48.486,51.027,55.657,54.917,55.759,56.433,56.715,57.031,57.124,51.796,53.925,55.305,56.048,56.526,56.877,30.745,57.274,51.236,53.683,55.182,56.173,56.706,57.024,57.304,52.325,54.292,55,56.009,56.566,56.743,56.692,26.898,60.605,0.109,99.894
211.922,48.433,50.987,55.608,54.873,55.727,56.403,56.703,57.005,57.097,51.723,53.872,55.279,56.025,56.513,56.838,30.708,57.248,51.188,53.618,55.14,56.119,56.68,56.988,57.277,52.285,54.25,54.962,55.978,56.551,56.727,56.668,26.853,60.682,0.104,99.895
214.562,48.403,50.944,55.574,54.816,55.688,56.357,56.659,56.969,57.079,51.681,53.801,55.238,55.979,56.487,56.826,30.66,57.217,51.135,53.584,55.099,56.085,56.634,56.963,57.245,52.263,54.203,54.917,55.932,56.513,56.678,56.634,26.828,60.729,0.097,99.895
217.219,48.371,50.91,55.538,54.788,55.658,56.333,56.622,56.954,57.047,51.637,53.765,55.182,55.947,56.433,56.786,30.633,57.179,51.087,53.525,55.051,56.044,56.617,56.933,57.217,52.204,54.157,54.885,55.888,56.493,56.654,56.603,26.802,60.741,0.106,99.895
219.875,48.331,50.878,55.497,54.741,55.616,56.284,56.586,56.92,57.01,51.586,53.721,55.137,55.91,56.392,56.747,30.578,57.155,51.045,53.495,55.011,56.034,56.577,56.913,57.207,52.166,54.129,54.836,55.857,56.457,56.612,56.567,26.809,60.791,0.101,99.895
222.516,48.288,50.854,55.471,54.703,55.565,56.258,56.558,56.898,56.994,51.546,53.69,55.107,55.88,56.38,56.729,30.54,57.141,51.022,53.445,54.978,55.982,56.541,56.897,57.181,52.127,54.092,54.81,55.835,56.424,56.581,56.541,26.783,60.837,0.097,99.895
225.172,48.289,50.815,55.435,54.685,55.549,56.228,56.531,56.874,56.976,51.493,53.628,55.081,55.84,56.342,56.687,30.488,57.118,50.97,53.408,54.936,55.931,56.515,56.859,57.14,52.101,54.068,54.78,55.805,56.392,56.561,56.511,26.761,60.868,0.101,99.894
227.828,48.243,50.802,55.406,54.63,55.501,56.193,56.51,56.826,56.928,51.451,53.598,55.017,55.796,56.308,56.675,30.45,57.092,50.942,53.37,54.904,55.927,56.496,56.818,57.124,52.085,54.036,54.738,55.765,56.366,56.547,56.48,26.723,60.915,0.092,99.896
230.469,48.225,50.756,55.372,54.594,55.486,56.171,56.481,56.809,56.914,51.413,53.58,54.999,55.778,56.274,56.631,30.423,57.06,50.911,53.344,54.875,55.879,56.468,56.808,57.106,52.043,54.003,54.715,55.75,56.34,56.521,56.478,26.739,60.946,0.019,99.894
233.125,48.194,50.743,55.351,54.586,55.442,56.139,56.433,56.781,56.874,51.375,53.527,54.951,55.734,56.238,56.601,30.381,57.03,50.871,53.305,54.839,55.845,56.432,56.776,57.08,52.022,53.975,54.677,55.716,56.313,56.505,56.454,26.716,60.983,0.064,99.893
235.781,48.171,50.705,55.321,54.549,55.416,56.113,56.431,56.757,56.851,51.346,53.499,54.938,55.721,56.219,56.596,30.355,57.013,50.875,53.285,54.823,55.832,56.416,56.758,57.055,52.006,53.947,54.657,55.71,56.313,56.474,56.424,26.723,61.011,0.082,99.894
238.453,48.129,50.696,55.281,54.545,55.396,56.094,56.39,56.731,56.829,51.338,53.475,54.914,55.703,56.189,56.568,30.317,56.983,50.851,53.257,54.795,55.81,56.387,56.725,57.033,51.98,53.919,54.639,55.682,56.289,56.446,56.4,26.732,61.036,0.083,99.894
241.109,48.113,50.667,55.259,54.517,55.378,56.082,56.37,56.722,56.811,51.296,53.434,54.901,55.68,56.179,56.546,30.283,56.955,50.823,53.235,54.762,55.794,56.375,56.705,57.015,51.956,53.897,54.614,55.664,56.253,56.418,56.398,26.726,61.092,0.063,99.893
243.75,48.093,50.639,55.235,54.467,55.357,56.058,56.352,56.686,56.801,51.266,53.4,54.846,55.657,56.153,56.51,30.239,56.947,50.798,53.203,54.746,55.748,56.345,56.687,56.979,51.901,53.866,54.588,55.619,56.231,56.414,56.367,26.723,61.088,0.043,99.894
246.406,48.089,50.594,55.208,54.456,55.321,56.02,56.324,56.66,56.765,51.232,53.374,54.824,55.607,56.113,56.476,30.198,56.913,50.748,53.174,54.692,55.728,56.317,56.667,56.953,51.885,53.844,54.566,55.599,56.21,56.375,56.335,26.742,61.132,0.053,99.894
249.062,48.052,50.588,55.202,54.42,55.307,55.994,56.296,56.642,56.726,51.205,53.354,54.795,55.586,56.093,56.47,30.164,56.898,50.736,53.156,54.684,55.73,56.307,56.655,56.94,51.871,53.828,54.522,55.587,56.186,56.38,56.327,26.719,61.169,0.054,99.894
251.703,48.024,50.546,55.148,54.38,55.269,55.981,56.279,56.624,56.712,51.201,53.331,54.78,55.565,56.09,56.465,30.157,56.872,50.722,53.124,54.656,55.705,56.284,56.629,56.926,51.827,53.786,54.499,55.571,56.168,56.333,56.295,26.7,61.206,0.046,99.894
254.359,47.999,50.533,55.127,54.358,55.243,55.949,56.255,56.593,56.687,51.184,53.325,54.76,55.555,56.075,56.44,30.125,56.85,50.687,53.106,54.643,55.657,56.26,56.618,56.912,51.837,53.771,54.485,55.522,56.142,56.319,56.268,26.71,61.225,0.061,99.895
257.016,47.981,50.508,55.116,54.35,55.226,55.923,56.243,56.567,56.662,51.156,53.279,54.73,55.539,56.049,56.425,30.071,56.828,50.681,53.088,54.619,55.649,56.236,56.596,56.886,51.796,53.753,54.467,55.512,56.134,56.297,56.246,26.7,61.234,0.043,99.893
259.672,47.983,50.496,55.092,54.323,55.198,55.911,56.215,56.549,56.647,51.132,53.263,54.714,55.513,56.025,56.398,30.052,56.81,50.653,53.067,54.591,55.625,56.222,56.566,56.868,51.782,53.735,54.457,55.498,56.099,56.277,56.228,26.713,61.274,0.036,99.894
262.328,47.972,50.503,55.093,54.317,55.202,55.881,56.201,56.535,56.629,51.115,53.239,54.682,55.489,55.998,56.371,29.998,56.804,50.653,53.051,54.583,55.615,56.192,56.55,56.856,51.77,53.725,54.429,55.486,56.091,56.271,56.206,26.707,61.296,0.024,99.894
264.969,47.957,50.499,55.079,54.303,55.168,55.879,56.183,56.525,56.609,51.096,53.231,54.682,55.473,55.984,56.361,29.983,56.775,50.617,53.031,54.559,55.59,56.19,56.54,56.842,51.748,53.693,54.423,55.458,56.073,56.252,56.196,26.678,61.312,0.033,99.894
267.625,47.941,50.455,55.049,54.285,55.158,55.85,56.14,56.489,56.593,51.078,53.215,54.65,55.459,55.97,56.345,29.945,56.765,50.609,53.023,54.545,55.58,56.165,56.516,56.817,51.736,53.691,54.39,55.454,56.055,56.232,56.198,26.665,61.355,0.025,99.895
270.281,47.927,50.451,55.026,54.267,55.155,55.836,56.126,56.473,56.565,51.054,53.205,54.638,55.441,55.957,56.321,29.92,56.743,50.597,52.987,54.52,55.554,56.171,56.505,56.811,51.71,53.654,54.382,55.434,56.039,56.21,56.18,26.653,61.383,0.019,99.894
272.937,47.908,50.42,55.012,54.236,55.099,55.81,56.116,56.45,56.559,51.036,53.178,54.612,55.405,55.919,56.304,29.884,56.717,50.56,52.966,54.506,55.54,56.137,56.499,56.779,51.687,53.638,54.354,55.401,56.021,56.202,56.157,26.659,61.395,0.003,99.894
275.594,47.886,50.413,54.986,54.231,55.115,55.798,56.112,56.444,56.542,51.026,53.17,54.616,55.409,55.923,56.302,29.869,56.705,50.558,52.966,54.496,55.534,56.113,56.477,56.775,51.694,53.644,54.344,55.395,56.017,56.19,56.137,26.63,61.411,-0.007,99.894
278.234,47.884,50.411,54.99,54.221,55.085,55.794,56.082,56.428,56.536,51.026,53.152,54.601,55.384,55.904,56.284,29.839,56.699,50.546,52.944,54.476,55.512,56.099,56.457,56.759,51.685,53.632,54.326,55.377,55.988,56.172,56.115,26.653,61.426,0.002,99.893
280.891,47.851,50.387,54.968,54.198,55.063,55.762,56.06,56.414,56.5,51.007,53.132,54.575,55.368,55.892,56.261,29.812,56.676,50.536,52.926,54.474,55.512,56.091,56.469,56.757,51.683,53.616,54.318,55.363,55.984,56.158,56.101,26.669,61.429,-0.002,99.894
283.547,47.855,50.364,54.95,54.186,55.059,55.753,56.062,56.386,56.492,50.975,53.124,54.565,55.35,55.864,56.247,29.804,56.648,50.504,52.908,54.45,55.473,56.081,56.435,56.735,51.645,53.578,54.294,55.347,55.97,56.121,56.095,26.678,61.473,-0.005,99.893
286.203,47.843,50.387,54.951,54.196,55.04,55.721,56.028,56.366,56.455,50.953,53.09,54.532,55.329,55.839,56.216,29.748,56.637,50.512,52.908,54.432,55.481,56.056,56.433,56.742,51.643,53.59,54.291,55.336,55.952,56.133,56.094,26.708,61.502,-0.016,99.895
288.859,47.839,50.375,54.933,54.175,55.03,55.719,56.026,56.356,56.455,50.968,53.074,54.526,55.313,55.831,56.196,29.721,56.627,50.488,52.896,54.428,55.465,56.044,56.421,56.73,51.651,53.573,54.271,55.324,55.936,56.117,56.076,26.696,61.512,-0.047,99.894
291.5,47.833,50.361,54.929,54.165,55.034,55.707,56.019,56.336,56.44,50.945,53.082,54.512,55.307,55.819,56.2,29.702,56.627,50.508,52.902,54.42,55.469,56.042,56.388,56.706,51.629,53.567,54.265,55.316,55.928,56.113,56.058,26.689,61.53,-0.033,99.892
294.156,47.819,50.356,54.903,54.155,55.022,55.715,56.009,56.334,56.434,50.929,53.076,54.507,55.292,55.819,56.18,29.699,56.612,50.498,52.892,54.404,55.453,56.036,56.382,56.69,51.631,53.582,54.271,55.314,55.926,56.113,56.054,26.67,61.549,-0.028,99.894
296.812,47.803,50.366,54.905,54.157,55.006,55.679,55.989,56.315,56.406,50.951,53.086,54.511,55.3,55.808,56.184,29.659,56.589,50.509,52.872,54.4,55.435,56.034,56.38,56.67,51.655,53.561,54.283,55.312,55.915,56.108,56.047,26.719,61.556,-0.032,99.894
299.469,47.799,50.347,54.875,54.135,54.98,55.679,55.979,56.307,56.4,50.951,53.056,54.495,55.292,55.804,56.164,29.638,56.587,50.476,52.868,54.408,55.421,56.018,56.364,56.678,51.622,53.559,54.265,55.318,55.917,56.098,56.049,26.715,61.574,-0.028,99.894
302.125,47.81,50.333,54.882,54.135,54.99,55.671,55.975,56.297,56.384,50.931,53.048,54.485,55.258,55.785,56.162,29.594,56.58,50.464,52.854,54.387,55.417,56.002,56.36,56.656,51.611,53.533,54.235,55.286,55.895,56.072,56.02,26.686,61.586,-0.027,99.893
304.766,47.798,50.315,54.868,54.103,54.97,55.649,55.959,56.281,56.386,50.917,53.015,54.471,55.266,55.773,56.15,29.578,56.57,50.457,52.833,54.367,55.399,55.99,56.334,56.634,51.579,53.507,54.215,55.26,55.876,56.037,55.998,26.643,61.622,-0.027,99.892
307.422,47.784,50.303,54.862,54.087,54.951,55.638,55.943,56.285,56.362,50.889,53.009,54.445,55.236,55.75,56.124,29.542,56.563,50.447,52.837,54.355,55.397,55.982,56.332,56.632,51.568,53.507,54.205,55.254,55.871,56.037,55.992,26.684,61.634,-0.048,99.894
310.078,47.765,50.286,54.834,54.081,54.937,55.628,55.931,56.245,56.346,50.889,53.001,54.439,55.224,55.744,56.118,29.519,56.539,50.437,52.833,54.341,55.378,55.96,56.31,56.612,51.554,53.483,54.197,55.244,55.855,56.03,55.976,26.71,61.64,-0.043,99.893
312.734,47.769,50.276,54.83,54.06,54.905,55.61,55.919,56.245,56.339,50.867,52.991,54.417,55.214,55.724,56.12,29.51,56.538,50.419,52.801,54.341,55.366,55.95,56.31,56.601,51.548,53.489,54.209,55.232,55.849,56.036,55.981,26.705,61.66,-0.058,99.893
315.391,47.749,50.265,54.802,54.055,54.911,55.604,55.924,56.251,56.341,50.863,52.991,54.421,55.206,55.736,56.103,29.495,56.52,50.413,52.791,54.313,55.366,55.943,56.306,56.601,51.544,53.481,54.184,55.234,55.841,56.01,55.969,26.702,61.676,-0.066,99.893
318.062,47.723,50.255,54.796,54.042,54.909,55.592,55.9,56.225,56.321,50.863,52.971,54.419,55.204,55.744,56.095,29.478,56.512,50.407,52.781,54.317,55.342,55.921,56.298,56.593,51.53,53.471,54.166,55.217,55.827,56.014,55.957,26.689,61.679,-0.063,99.894
320.703,47.708,50.234,54.792,54.026,54.897,55.6,55.898,56.212,56.311,50.842,52.955,54.398,55.177,55.701,56.079,29.461,56.489,50.387,52.777,54.301,55.32,55.909,56.279,56.579,51.514,53.462,54.148,55.195,55.815,56.008,55.953,26.667,61.71,-0.069,99.894
323.359,47.708,50.23,54.77,54.016,54.875,55.584,55.872,56.188,56.293,50.832,52.949,54.384,55.181,55.703,56.077,29.425,56.495,50.357,52.763,54.295,55.32,55.903,56.263,56.573,51.493,53.43,54.138,55.197,55.803,55.981,55.925,26.673,61.704,-0.082,99.894
326.016,47.715,50.23,54.773,54.016,54.871,55.562,55.86,56.187,56.283,50.817,52.923,54.375,55.17,55.686,56.054,29.386,56.491,50.347,52.739,54.276,55.324,55.895,56.247,56.563,51.493,53.424,54.13,55.189,55.799,55.969,55.915,26.673,61.729,-0.079,99.894
328.672,47.705,50.213,54.769,54.006,54.865,55.544,55.842,56.164,56.267,50.8,52.929,54.369,55.164,55.676,56.058,29.363,56.479,50.345,52.747,54.264,55.3,55.887,56.243,56.555,51.485,53.416,54.12,55.167,55.799,55.973,55.917,26.67,61.76,-0.077,99.892
331.328,47.689,50.206,54.745,53.978,54.838,55.535,55.822,56.164,56.259,50.792,52.898,54.348,55.147,55.654,56.047,29.333,56.475,50.341,52.731,54.252,55.302,55.869,56.237,56.539,51.461,53.41,54.104,55.169,55.782,55.957,55.903,26.657,61.741,-0.082,99.892
333.984,47.681,50.183,54.733,53.959,54.834,55.519,55.834,56.152,56.239,50.784,52.915,54.352,55.153,55.664,56.031,29.321,56.448,50.311,52.709,54.234,55.276,55.861,56.237,56.537,51.459,53.402,54.097,55.162,55.79,55.957,55.896,26.668,61.76,-0.094,99.893
336.625,47.671,50.175,54.735,53.974,54.82,55.513,55.808,56.146,56.235,50.772,52.904,54.32,55.127,55.652,56.029,29.3,56.435,50.307,52.703,54.244,55.269,55.853,56.211,56.522,51.449,53.375,54.087,55.142,55.77,55.943,55.9,26.661,61.782,-0.136,99.893
339.281,47.664,50.167,54.717,53.967,54.828,55.499,55.808,56.124,56.22,50.768,52.883,54.32,55.123,55.638,56.013,29.285,56.438,50.326,52.71,54.223,55.271,55.862,56.212,56.514,51.449,53.377,54.079,55.144,55.762,55.928,55.89,26.643,61.786,-0.12,99.894
341.953,47.662,50.175,54.717,53.967,54.818,55.497,55.8,56.118,56.206,50.76,52.885,54.318,55.105,55.626,56.011,29.275,56.44,50.328,52.714,54.233,55.261,55.848,56.2,56.508,51.445,53.369,54.077,55.122,55.762,55.913,55.864,26.629,61.791,-0.108,99.893
344.594,47.658,50.177,54.715,53.957,54.82,55.505,55.804,56.116,56.22,50.756,52.87,54.316,55.101,55.616,55.997,29.252,56.424,50.31,52.696,54.219,55.251,55.846,56.192,56.5,51.447,53.375,54.079,55.136,55.748,55.923,55.864,26.635,61.791,-0.1,99.894
347.25,47.646,50.163,54.695,53.955,54.798,55.491,55.787,56.114,56.206,50.742,52.866,54.31,55.105,55.619,55.988,29.228,56.409,50.29,52.674,54.204,55.227,55.826,56.172,56.494,51.423,53.364,54.057,55.123,55.744,55.919,55.848,26.654,61.794,-0.098,99.893
349.906,47.63,50.135,54.695,53.937,54.788,55.477,55.771,56.095,56.204,50.744,52.856,54.292,55.101,55.609,55.984,29.226,56.401,50.273,52.664,54.192,55.237,55.8,56.158,56.474,51.402,53.347,54.065,55.106,55.721,55.9,55.831,26.696,61.828,-0.106,99.893
352.562,47.621,50.147,54.683,53.913,54.778,55.469,55.761,56.091,56.186,50.729,52.836,54.298,55.087,55.615,55.978,29.201,56.391,50.252,52.644,54.188,55.227,55.812,56.17,56.472,51.402,53.345,54.053,55.11,55.715,55.898,55.825,26.696,61.822,-0.119,99.894
355.219,47.614,50.13,54.659,53.915,54.78,55.455,55.777,56.093,56.186,50.731,52.87,54.298,55.076,55.607,55.964,29.198,56.388,50.278,52.674,54.199,55.233,55.802,56.16,56.486,51.414,53.357,54.059,55.114,55.719,55.902,55.842,26.703,61.848,-0.11,99.894
357.875,47.614,50.13,54.663,53.911,54.754,55.449,55.759,56.079,56.168,50.715,52.852,54.279,55.076,55.584,56,29.196,56.398,50.28,52.668,54.193,55.206,55.8,56.162,56.459,51.406,53.357,54.037,55.096,55.717,55.902,55.825,26.726,61.857,-0.101,99.894
360.531,47.583,50.107,54.659,53.905,54.76,55.435,55.741,56.069,56.172,50.711,52.836,54.265,55.074,55.595,55.966,29.179,56.381,50.269,52.657,54.172,55.214,55.797,56.165,56.455,51.402,53.34,54.046,55.097,55.705,55.89,55.831,26.749,61.88,-0.118,99.893
363.187,47.577,50.106,54.637,53.881,54.74,55.435,55.739,56.061,56.175,50.701,52.821,54.281,55.09,55.592,55.975,29.17,56.364,50.23,52.621,54.143,55.198,55.782,56.154,56.441,51.388,53.322,54.03,55.077,55.721,55.872,55.815,26.784,61.861,-0.114,99.894
365.844,47.585,50.089,54.636,53.881,54.721,55.431,55.727,56.045,56.148,50.691,52.83,54.257,55.046,55.571,55.954,29.148,56.366,50.241,52.623,54.153,55.194,55.777,56.138,56.439,51.384,53.323,54.01,55.074,55.693,55.862,55.797,26.786,61.873,-0.128,99.893
368.5,47.571,50.083,54.625,53.869,54.714,55.414,55.714,56.041,56.129,50.693,52.803,54.263,55.056,55.578,55.942,29.129,56.382,50.252,52.64,54.148,55.189,55.765,56.135,56.429,51.355,53.298,54.008,55.068,55.691,55.858,55.797,26.782,61.869,-0.127,99.893
371.156,47.567,50.095,54.611,53.861,54.726,55.408,55.725,56.027,56.135,50.687,52.803,54.251,55.038,55.574,55.932,29.12,56.391,50.267,52.641,54.155,55.201,55.762,56.139,56.427,51.362,53.306,53.992,55.062,55.677,55.842,55.788,26.775,61.862,-0.135,99.894
373.812,47.562,50.099,54.615,53.859,54.732,55.404,55.729,56.047,56.135,50.685,52.819,54.249,55.04,55.55,55.922,29.101,56.4,50.294,52.666,54.19,55.21,55.78,56.136,56.432,51.403,53.32,54.018,55.046,55.683,55.85,55.792,26.775,61.877,-0.152,99.894
376.469,47.548,50.095,54.621,53.869,54.712,55.4,55.712,56.027,56.125,50.691,52.801,54.245,55.034,55.55,55.932,29.112,56.368,50.257,52.643,54.163,55.193,55.758,56.135,56.432,51.401,53.33,54.014,55.059,55.68,55.845,55.787,26.768,61.883,-0.145,99.894
379.125,47.574,50.111,54.614,53.878,54.729,55.4,55.699,56.015,56.122,50.675,52.802,54.242,55.035,55.539,55.914,29.073,56.357,50.23,52.616,54.148,55.165,55.751,56.109,56.407,51.386,53.298,54.002,55.043,55.669,55.84,55.773,26.738,61.897,-0.144,99.893
381.781,47.555,50.082,54.61,53.856,54.691,55.378,55.68,56.019,56.111,50.653,52.764,54.215,55.006,55.535,55.916,29.068,56.355,50.231,52.611,54.147,55.183,55.746,56.104,56.406,51.367,53.298,53.989,55.041,55.662,55.829,55.771,26.742,61.904,-0.166,99.893
384.437,47.539,50.085,54.592,53.855,54.697,55.384,55.691,56.003,56.103,50.661,52.775,54.221,55.006,55.528,55.922,29.049,56.343,50.227,52.609,54.131,55.157,55.728,56.11,56.402,51.361,53.302,53.981,55.043,55.662,55.843,55.775,26.745,61.926,-0.156,99.894
387.094,47.536,50.069,54.584,53.833,54.691,55.366,55.68,55.991,56.091,50.651,52.767,54.211,55.008,55.524,55.889,29.04,56.361,50.225,52.619,54.136,55.17,55.738,56.108,56.414,51.358,53.293,54.001,55.054,55.646,55.831,55.768,26.722,61.943,-0.169,99.893
389.75,47.532,50.063,54.588,53.841,54.685,55.368,55.69,55.997,56.093,50.651,52.771,54.201,54.996,55.524,55.889,29.021,56.347,50.231,52.617,54.142,55.168,55.743,56.111,56.417,51.366,53.299,53.99,55.05,55.669,55.834,55.773,26.708,61.936,-0.156,99.893
392.406,47.521,50.049,54.574,53.829,54.671,55.366,55.668,55.984,56.073,50.651,52.757,54.201,55.002,55.526,55.893,29.017,56.343,50.219,52.6,54.138,55.172,55.749,56.109,56.417,51.364,53.286,53.972,55.054,55.663,55.83,55.769,26.676,61.954,-0.166,99.893
395.062,47.529,50.048,54.58,53.824,54.663,55.358,55.65,55.982,56.051,50.643,52.759,54.197,54.986,55.506,55.883,28.994,56.356,50.236,52.605,54.147,55.165,55.755,56.115,56.404,51.357,53.288,53.994,55.045,55.659,55.818,55.761,26.699,61.961,-0.169,99.893
397.734,47.509,50.054,54.574,53.824,54.661,55.336,55.646,55.968,56.051,50.641,52.755,54.191,54.986,55.502,55.881,28.967,56.359,50.253,52.625,54.143,55.181,55.757,56.109,56.399,51.362,53.301,53.984,55.038,55.641,55.82,55.76,26.671,61.956,-0.185,99.894
400.391,47.499,50.049,54.564,53.81,54.651,55.346,55.65,55.962,56.059,50.637,52.753,54.197,54.988,55.512,55.877,28.966,56.368,50.271,52.641,54.153,55.179,55.751,56.101,56.389,51.372,53.301,53.991,55.014,55.646,55.809,55.76,26.667,61.948,-0.179,99.892
403.047,47.503,50.047,54.564,53.816,54.659,55.35,55.65,55.952,56.055,50.647,52.743,54.193,54.978,55.504,55.877,28.958,56.358,50.266,52.642,54.159,55.201,55.752,56.102,56.392,51.384,53.302,53.992,55.034,55.645,55.81,55.764,26.611,61.984,-0.163,99.893
405.703,47.495,50.051,54.554,53.796,54.661,55.34,55.648,55.952,56.059,50.653,52.747,54.193,54.963,55.504,55.869,28.937,56.368,50.288,52.638,54.169,55.18,55.732,56.106,56.38,51.375,53.298,53.986,55.02,55.623,55.81,55.719,26.595,61.959,-0.181,99.894
408.359,47.495,50.039,54.544,53.818,54.655,55.348,55.652,55.954,56.063,50.651,52.741,54.178,54.98,55.482,55.867,28.92,56.351,50.298,52.658,54.17,55.198,55.762,56.098,56.396,51.411,53.304,54.002,55.031,55.655,55.816,55.735,26.59,61.992,-0.186,99.894
411.016,47.496,50.038,54.555,53.808,54.653,55.322,55.632,55.95,56.041,50.653,52.745,54.173,54.958,55.488,55.853,28.872,56.351,50.282,52.664,54.17,55.19,55.751,56.1,56.382,51.397,53.304,53.985,55.035,55.645,55.822,55.745,26.612,61.989,-0.209,99.893
413.687,47.49,50.03,54.541,53.808,54.659,55.33,55.626,55.954,56.039,50.647,52.723,54.187,54.962,55.484,55.865,28.851,56.342,50.287,52.652,54.159,55.18,55.749,56.092,56.4,51.399,53.307,53.995,55.039,55.632,55.821,55.752,26.611,62.006,-0.185,99.894
416.344,47.502,50.024,54.555,53.804,54.637,55.314,55.626,55.938,56.053,50.619,52.707,54.167,54.956,55.472,55.838,28.841,56.356,50.226,52.63,54.148,55.168,55.733,56.09,56.381,51.369,53.289,53.981,55.022,55.648,55.805,55.738,26.596,61.997,-0.195,99.894
419,47.506,50.01,54.541,53.774,54.631,55.318,55.622,55.934,56.045,50.617,52.703,54.151,54.93,55.466,55.844,28.818,56.334,50.226,52.61,54.142,55.154,55.737,56.086,56.377,51.365,53.293,53.989,55.037,55.638,55.803,55.726,26.573,62.022,-0.181,99.893
421.656,47.492,50.036,54.541,53.792,54.623,55.316,55.606,55.924,56.031,50.605,52.707,54.151,54.94,55.452,55.838,28.811,56.304,50.243,52.606,54.132,55.16,55.725,56.067,56.377,51.362,53.303,53.977,55.018,55.643,55.808,55.746,26.559,62.011,-0.204,99.895
424.312,47.474,50.022,54.539,53.79,54.643,55.305,55.606,55.936,56.017,50.62,52.723,54.15,54.937,55.448,55.839,28.824,56.316,50.216,52.606,54.13,55.158,55.721,56.077,56.381,51.356,53.285,53.983,55.014,55.633,55.8,55.75,26.511,62.005,-0.203,99.893
426.969,47.463,50.014,54.543,53.79,54.635,55.303,55.604,55.918,56.019,50.608,52.701,54.15,54.941,55.45,55.855,28.817,56.324,50.228,52.608,54.126,55.156,55.717,56.074,56.379,51.359,53.283,53.979,55.008,55.626,55.789,55.734,26.487,61.994,-0.219,99.894
429.641,47.48,50.014,54.521,53.778,54.62,55.293,55.59,55.912,56.025,50.618,52.703,54.155,54.931,55.448,55.827,28.817,56.329,50.244,52.62,54.128,55.156,55.715,56.061,56.363,51.335,53.277,53.953,55.009,55.622,55.785,55.718,26.455,61.993,-0.21,99.894
432.297,47.459,50.008,54.533,53.766,54.625,55.295,55.588,55.912,56.005,50.606,52.699,54.15,54.948,55.47,55.835,28.803,56.325,50.224,52.612,54.128,55.156,55.715,56.068,56.361,51.333,53.275,53.971,55.013,55.608,55.793,55.702,26.439,62.027,-0.193,99.894
434.953,47.47,49.996,54.515,53.77,54.618,55.287,55.582,55.91,55.996,50.612,52.697,54.14,54.933,55.456,55.825,28.809,56.317,50.226,52.606,54.128,55.148,55.719,56.068,56.359,51.333,53.283,53.963,55.009,55.61,55.773,55.708,26.464,62.021,-0.198,99.894
437.609,47.458,49.994,54.508,53.768,54.605,55.293,55.612,55.892,55.998,50.606,52.708,54.138,54.941,55.461,55.837,28.798,56.309,50.23,52.602,54.12,55.15,55.709,56.055,56.345,51.357,53.265,53.971,55.003,55.612,55.787,55.722,26.464,62.002,-0.188,99.894
440.266,47.434,50.005,54.502,53.756,54.613,55.291,55.595,55.92,56.02,50.616,52.724,54.154,54.937,55.449,55.844,28.781,56.288,50.2,52.592,54.108,55.118,55.681,56.041,56.353,51.336,53.275,53.953,55.002,55.606,55.783,55.708,26.487,62.025,-0.197,99.895
442.937,47.445,49.978,54.498,53.76,54.601,55.277,55.585,55.886,55.978,50.584,52.686,54.122,54.919,55.435,55.817,28.773,56.294,50.18,52.576,54.1,55.114,55.685,56.047,56.335,51.316,53.261,53.95,54.996,55.617,55.78,55.709,26.467,62.023,-0.205,99.895
445.594,47.449,49.982,54.497,53.739,54.602,55.269,55.582,55.894,55.976,50.578,52.668,54.116,54.915,55.422,55.797,28.767,56.288,50.168,52.554,54.084,55.116,55.691,56.031,56.335,51.308,53.24,53.934,54.994,55.615,55.776,55.707,26.451,62.036,-0.21,99.894
448.25,47.443,49.976,54.501,53.756,54.588,55.273,55.574,55.89,55.986,50.576,52.66,54.116,54.909,55.432,55.817,28.744,56.262,50.169,52.554,54.088,55.12,55.679,56.049,56.321,51.316,53.255,53.932,54.997,55.605,55.78,55.709,26.423,62.055,-0.215,99.894
450.906,47.435,49.97,54.477,53.729,54.586,55.277,55.572,55.888,55.984,50.554,52.646,54.114,54.897,55.424,55.799,28.746,56.258,50.154,52.534,54.08,55.1,55.669,56.027,56.335,51.288,53.249,53.926,54.985,55.593,55.768,55.697,26.388,62.049,-0.23,99.894
453.578,47.422,49.957,54.471,53.737,54.576,55.259,55.557,55.871,55.97,50.56,52.65,54.096,54.907,55.415,55.799,28.731,56.273,50.162,52.541,54.068,55.105,55.675,56.009,56.311,51.274,53.231,53.922,54.968,55.581,55.757,55.698,26.347,62.043,-0.219,99.893
