Time [s],Ch 1 [C],Ch 2 [C],Ch 3 [C],Ch 4 [C],Ch 5 [C],Ch 6 [C],Ch 7 [C],Ch 8 [C],Ch 9 [C],Ch 10 [C],Ch 11 [C],Ch 12 [C],Ch 13 [C],Ch 14 [C],Ch 15 [C],T_Jet [C],Ch 16 [C],Ch 17 [C],Ch 18 [C],Ch 19 [C],Ch 20 [C],Ch 21 [C],Ch 22 [C],Ch 23 [C],Ch 25 [C],Ch 26 [C],Ch 27 [C],Ch 28 [C],Ch 29 [C],Ch 30 [C],Ch 31 [C],T_ambient [C],T_Heat Flux [C],Heat Flux [W/m^2],P_heater [W]
1568.031,50.603,53.414,56.854,56.174,56.893,57.461,57.702,57.96,58.003,53.576,55.335,56.606,57.259,57.691,57.929,24.849,58.334,53.474,55.204,56.503,57.378,57.886,58.183,58.416,54.276,55.785,56.361,57.254,57.773,57.893,57.8,26.051,63.716,-0.283,99.704
1572.031,50.605,53.428,56.867,56.184,56.903,57.478,57.704,57.954,58.027,53.572,55.329,56.628,57.253,57.703,57.957,24.845,58.359,53.474,55.198,56.505,57.394,57.912,58.197,58.423,54.28,55.801,56.381,57.278,57.805,57.919,57.82,26.046,63.737,-0.259,99.704
1576.031,50.615,53.434,56.877,56.184,56.911,57.484,57.716,57.966,58.038,53.602,55.343,56.632,57.261,57.715,57.975,24.831,58.359,53.491,55.213,56.507,57.395,57.94,58.207,58.45,54.298,55.819,56.367,57.296,57.811,57.925,57.814,26.043,63.728,-0.265,99.705
1580.031,50.614,53.438,56.883,56.191,56.921,57.496,57.722,57.978,58.043,53.6,55.379,56.637,57.303,57.733,57.982,24.856,58.375,53.493,55.24,56.513,57.416,57.946,58.233,58.456,54.3,55.827,56.395,57.302,57.829,57.937,57.856,26.062,63.764,-0.274,99.704
1584.031,50.614,53.445,56.903,56.205,56.915,57.516,57.728,57.994,58.065,53.62,55.378,56.657,57.297,57.75,58.008,24.855,58.387,53.513,55.23,56.525,57.437,57.948,58.221,58.462,54.308,55.847,56.393,57.304,57.835,57.941,57.866,26.042,63.799,-0.272,99.704
1588.031,50.633,53.48,56.917,56.215,56.947,57.534,57.749,58.014,58.072,53.616,55.369,56.658,57.288,57.735,58.001,24.837,58.382,53.499,55.243,56.552,57.423,57.965,58.247,58.478,54.318,55.859,56.403,57.351,57.851,57.963,57.874,26.056,63.784,-0.267,99.702
1592.031,50.647,53.468,56.923,56.245,56.963,57.528,57.761,58.012,58.078,53.602,55.361,56.656,57.312,57.735,58.011,24.833,58.405,53.539,55.252,56.547,57.463,57.987,58.265,58.492,54.332,55.851,56.407,57.333,57.865,57.97,57.891,26.039,63.774,-0.265,99.704
1596.031,50.639,53.492,56.939,56.241,56.963,57.55,57.793,58.038,58.082,53.632,55.381,56.672,57.33,57.757,58.021,24.809,58.433,53.537,55.26,56.555,57.461,57.977,58.264,58.506,54.341,55.857,56.424,57.339,57.874,57.998,57.895,26.006,63.813,-0.278,99.703
1600.031,50.663,53.494,56.943,56.253,56.967,57.558,57.773,58.04,58.1,53.638,55.395,56.685,57.324,57.762,58.026,24.808,58.442,53.545,55.279,56.572,57.473,57.989,58.282,58.518,54.346,55.873,56.434,57.355,57.883,57.992,57.905,26.042,63.836,-0.256,99.703
1604.031,50.673,53.52,56.953,56.259,56.997,57.558,57.799,58.059,58.106,53.648,55.401,56.689,57.346,57.786,58.032,24.829,58.429,53.565,55.258,56.574,57.481,58.013,58.294,58.522,54.365,55.879,56.444,57.369,57.89,58.016,57.917,26.071,63.845,-0.277,99.702
1608.031,50.67,53.512,56.969,56.283,56.982,57.568,57.813,58.069,58.118,53.66,55.421,56.705,57.356,57.798,58.048,24.82,58.463,53.561,55.292,56.596,57.495,58.039,58.32,58.531,54.367,55.898,56.456,57.369,57.896,58.006,57.923,26.031,63.847,-0.296,99.702
1612.031,50.689,53.53,56.981,56.291,57.003,57.591,57.805,58.073,58.127,53.665,55.424,56.715,57.359,57.798,58.066,24.808,58.469,53.565,55.292,56.61,57.507,58.033,58.306,58.547,54.369,55.9,56.472,57.384,57.91,58.029,57.921,26.035,63.847,-0.285,99.703
1616.031,50.7,53.521,56.984,56.302,57.016,57.607,57.827,58.097,58.146,53.672,55.443,56.754,57.388,57.838,58.089,24.807,58.491,53.569,55.307,56.604,57.503,58.027,58.322,58.557,54.389,55.902,56.486,57.39,57.912,58.027,57.925,26.031,63.871,-0.29,99.7
1620.031,50.677,53.539,56.972,56.308,57.02,57.609,57.823,58.091,58.166,53.676,55.455,56.744,57.394,57.843,58.107,24.817,58.499,53.597,55.315,56.618,57.513,58.053,58.336,58.577,54.399,55.932,56.486,57.396,57.93,58.041,57.952,26.022,63.902,-0.295,99.702
1624.031,50.715,53.547,56.992,56.324,57.038,57.629,57.858,58.117,58.185,53.692,55.463,56.758,57.41,57.84,58.11,24.803,58.512,53.611,55.335,56.642,57.525,58.078,58.348,58.589,54.431,55.928,56.504,57.426,57.93,58.055,57.96,26.025,63.899,-0.263,99.701
1628.031,50.72,53.562,57.013,56.333,57.058,57.635,57.856,58.117,58.169,53.703,55.464,56.759,57.413,57.848,58.112,24.774,58.539,53.616,55.356,56.66,57.547,58.069,58.364,58.591,54.413,55.942,56.512,57.444,57.948,58.073,57.959,26.035,63.925,-0.293,99.701
1632.031,50.724,53.593,57.036,56.356,57.066,57.649,57.872,58.129,58.203,53.721,55.488,56.773,57.423,57.874,58.126,24.793,58.555,53.645,55.354,56.672,57.553,58.101,58.374,58.611,54.445,55.964,56.532,57.444,57.96,58.089,57.986,26.054,63.947,-0.293,99.701
1636.031,50.76,53.607,57.066,56.378,57.08,57.659,57.892,58.145,58.213,53.731,55.508,56.799,57.437,57.884,58.144,24.774,58.546,53.648,55.373,56.68,57.57,58.098,58.397,58.615,54.446,55.972,56.539,57.45,57.981,58.093,57.986,26.063,63.921,-0.29,99.701
1640.031,50.784,53.629,57.068,56.392,57.106,57.685,57.9,58.166,58.211,53.75,55.501,56.81,57.458,57.887,58.137,24.756,58.564,53.674,55.395,56.687,57.578,58.112,58.393,58.628,54.484,55.987,56.557,57.456,57.993,58.109,58.012,26.06,63.971,-0.277,99.701
1644.031,50.826,53.645,57.102,56.408,57.127,57.687,57.914,58.172,58.219,53.766,55.533,56.818,57.472,57.899,58.161,24.747,58.566,53.688,55.407,56.703,57.584,58.142,58.415,58.646,54.486,56.013,56.569,57.47,58.011,58.134,58.022,26.095,63.964,-0.303,99.702
1648.031,50.814,53.637,57.092,56.404,57.125,57.7,57.922,58.186,58.225,53.778,55.539,56.836,57.482,57.897,58.171,24.764,58.59,53.684,55.409,56.713,57.608,58.152,58.439,58.656,54.498,56.021,56.591,57.489,58.003,58.13,58.034,26.095,63.974,-0.278,99.7
1652.031,50.804,53.655,57.106,56.408,57.147,57.702,57.924,58.196,58.244,53.786,55.543,56.828,57.482,57.919,58.18,24.758,58.592,53.708,55.432,56.731,57.618,58.15,58.415,58.668,54.498,56.013,56.583,57.507,58.021,58.142,58.052,26.092,63.995,-0.227,99.701
1656.031,50.792,53.647,57.116,56.426,57.137,57.732,57.953,58.206,58.272,53.794,55.559,56.842,57.488,57.921,58.199,24.768,58.61,53.688,55.418,56.739,57.618,58.168,58.449,58.664,54.498,56.025,56.603,57.499,58.039,58.156,58.059,26.101,64.005,-0.294,99.7
1660.031,50.783,53.635,57.111,56.42,57.137,57.726,57.967,58.226,58.284,53.798,55.563,56.86,57.512,57.945,58.227,24.767,58.621,53.694,55.438,56.741,57.626,58.178,58.455,58.698,54.492,56.029,56.611,57.523,58.037,58.148,58.048,26.086,64.03,-0.278,99.7
1664.031,50.817,53.668,57.144,56.44,57.165,57.746,57.967,58.23,58.268,53.79,55.569,56.857,57.505,57.952,58.198,24.741,58.615,53.712,55.442,56.743,57.642,58.178,58.474,58.692,54.512,56.029,56.611,57.529,58.047,58.16,58.073,26.108,64.033,-0.289,99.7
1668.031,50.841,53.695,57.158,56.462,57.175,57.748,57.973,58.238,58.292,53.788,55.586,56.873,57.509,57.952,58.212,24.733,58.643,53.714,55.454,56.769,57.649,58.187,58.482,58.694,54.522,56.053,56.613,57.533,58.054,58.174,58.075,26.105,64.017,-0.285,99.699
1672.031,50.844,53.691,57.154,56.464,57.187,57.756,57.985,58.253,58.298,53.812,55.592,56.873,57.529,57.97,58.24,24.744,58.647,53.719,55.448,56.749,57.663,58.201,58.493,58.724,54.546,56.065,56.633,57.563,58.087,58.202,58.092,26.093,64.071,-0.278,99.7
1676.031,50.862,53.707,57.162,56.472,57.181,57.776,57.993,58.249,58.31,53.808,55.594,56.881,57.539,57.964,58.244,24.733,58.657,53.719,55.476,56.785,57.675,58.217,58.497,58.738,54.536,56.075,56.654,57.569,58.091,58.206,58.096,26.116,64.078,-0.29,99.699
1680.031,50.861,53.721,57.186,56.486,57.205,57.778,58.012,58.259,58.319,53.829,55.6,56.906,57.537,57.987,58.255,24.729,58.655,53.733,55.488,56.789,57.683,58.223,58.52,58.752,54.55,56.079,56.666,57.579,58.105,58.218,58.123,26.112,64.087,-0.287,99.699
1684.031,50.871,53.731,57.19,56.496,57.221,57.8,58.012,58.279,58.347,53.833,55.61,56.894,57.559,57.985,58.245,24.71,58.69,53.761,55.476,56.796,57.703,58.241,58.532,58.758,54.57,56.097,56.662,57.579,58.124,58.234,58.139,26.09,64.093,-0.307,99.699
1688.031,50.883,53.741,57.204,56.502,57.247,57.808,58.016,58.291,58.351,53.851,55.63,56.9,57.57,58.009,58.295,24.716,58.682,53.759,55.505,56.818,57.705,58.253,58.552,58.783,54.574,56.109,56.666,57.601,58.128,58.236,58.159,26.112,64.124,-0.275,99.699
1692.031,50.899,53.747,57.214,56.529,57.239,57.802,58.022,58.295,58.343,53.851,55.634,56.922,57.584,58.023,58.287,24.7,58.689,53.785,55.518,56.812,57.735,58.261,58.542,58.791,54.585,56.116,56.682,57.614,58.148,58.247,58.157,26.086,64.129,-0.281,99.698
1696.031,50.881,53.741,57.214,56.523,57.241,57.829,58.04,58.311,58.359,53.855,55.638,56.932,57.586,58.031,58.297,24.708,58.709,53.775,55.527,56.832,57.727,58.271,58.562,58.781,54.589,56.126,56.704,57.62,58.148,58.259,58.159,26.076,64.138,-0.269,99.698
1700.031,50.895,53.761,57.226,56.521,57.243,57.835,58.058,58.325,58.371,53.873,55.64,56.938,57.584,58.035,58.293,24.708,58.732,53.787,55.527,56.828,57.727,58.273,58.56,58.789,54.595,56.138,56.696,57.622,58.156,58.265,58.168,26.047,64.15,-0.276,99.698
1704.031,50.92,53.761,57.238,56.551,57.27,57.845,58.074,58.338,58.389,53.865,55.648,56.948,57.604,58.047,58.312,24.714,58.732,53.801,55.547,56.838,57.751,58.283,58.574,58.815,54.603,56.154,56.706,57.636,58.167,58.283,58.19,26.063,64.163,-0.288,99.698
1708.031,50.928,53.781,57.263,56.567,57.284,57.861,58.086,58.348,58.398,53.881,55.667,56.958,57.626,58.059,58.326,24.7,58.744,53.803,55.551,56.866,57.768,58.31,58.587,58.823,54.611,56.148,56.724,57.656,58.179,58.299,58.184,26.06,64.181,-0.302,99.698
1712.031,50.936,53.795,57.271,56.573,57.294,57.871,58.102,58.37,58.416,53.926,55.683,56.98,57.632,58.067,58.32,24.691,58.742,53.825,55.553,56.868,57.766,58.306,58.601,58.823,54.643,56.146,56.741,57.668,58.189,58.305,58.214,26.044,64.194,-0.266,99.698
1716.031,50.932,53.806,57.265,56.585,57.302,57.889,58.1,58.364,58.423,53.919,55.688,56.998,57.644,58.085,58.349,24.708,58.768,53.819,55.571,56.872,57.796,58.314,58.597,58.833,54.647,56.166,56.761,57.666,58.205,58.319,58.222,26.019,64.2,-0.303,99.699
1720.031,50.954,53.818,57.289,56.608,57.328,57.893,58.124,58.37,58.442,53.931,55.703,56.988,57.646,58.102,58.363,24.697,58.788,53.839,55.573,56.894,57.79,58.336,58.627,58.86,54.657,56.188,56.763,57.678,58.209,58.319,58.214,26.031,64.219,-0.291,99.698
1724.031,50.96,53.842,57.301,56.617,57.338,57.903,58.127,58.394,58.458,53.952,55.717,57.007,57.66,58.1,58.368,24.691,58.798,53.843,55.587,56.913,57.804,58.334,58.623,58.858,54.674,56.206,56.775,57.694,58.233,58.337,58.246,26.038,64.222,-0.283,99.697
1728.031,50.961,53.85,57.315,56.622,57.352,57.917,58.138,58.396,58.46,53.946,55.741,57.02,57.694,58.126,58.382,24.685,58.804,53.866,55.613,56.915,57.814,58.364,58.643,58.866,54.682,56.208,56.797,57.702,58.243,58.349,58.248,26.035,64.256,-0.291,99.696
1732.031,50.973,53.832,57.33,56.622,57.349,57.934,58.153,58.418,58.478,53.973,55.743,57.048,57.694,58.139,58.412,24.695,58.802,53.874,55.617,56.923,57.836,58.354,58.667,58.89,54.686,56.227,56.807,57.71,58.237,58.37,58.262,26.041,64.253,-0.285,99.697
1736.031,50.983,53.848,57.317,56.644,57.362,57.938,58.157,58.424,58.486,53.966,55.745,57.051,57.696,58.14,58.416,24.67,58.818,53.874,55.621,56.945,57.828,58.374,58.653,58.888,54.692,56.229,56.789,57.704,58.251,58.376,58.27,26.031,64.265,-0.286,99.695
1740.031,50.992,53.858,57.347,56.64,57.374,57.942,58.161,58.426,58.478,53.96,55.739,57.045,57.687,58.144,58.406,24.683,58.824,53.874,55.631,56.937,57.834,58.38,58.679,58.912,54.694,56.229,56.811,57.731,58.265,58.378,58.276,26.047,64.29,-0.294,99.696
1744.031,50.998,53.874,57.368,56.642,57.389,57.948,58.181,58.436,58.498,53.968,55.759,57.047,57.711,58.146,58.422,24.67,58.845,53.88,55.631,56.945,57.854,58.402,58.677,58.912,54.706,56.247,56.811,57.741,58.267,58.386,58.297,26.051,64.268,-0.294,99.697
1748.031,51.001,53.888,57.364,56.666,57.415,57.962,58.187,58.446,58.51,53.994,55.781,57.065,57.733,58.168,58.442,24.687,58.859,53.91,55.664,56.967,57.86,58.4,58.695,58.936,54.732,56.243,56.829,57.745,58.284,58.39,58.309,26.07,64.315,-0.296,99.697
1752.031,51.013,53.906,57.382,56.682,57.399,57.984,58.209,58.452,58.516,54.012,55.785,57.079,57.731,58.192,58.444,24.685,58.875,53.916,55.672,56.977,57.885,58.417,58.71,58.928,54.73,56.283,56.833,57.773,58.29,58.424,58.327,26.038,64.324,-0.293,99.695
1756.031,51.015,53.894,57.38,56.666,57.421,57.996,58.223,58.475,58.53,54.012,55.785,57.095,57.741,58.192,58.464,24.67,58.885,53.912,55.66,56.977,57.885,58.425,58.714,58.942,54.724,56.277,56.837,57.761,58.304,58.418,58.331,26.025,64.318,-0.301,99.696
1760.031,51.008,53.889,57.386,56.676,57.409,58.008,58.215,58.489,58.54,54.03,55.807,57.109,57.783,58.202,58.476,24.684,58.891,53.926,55.68,56.999,57.899,58.429,58.724,58.954,54.738,56.281,56.864,57.795,58.302,58.434,58.331,26.047,64.343,-0.284,99.694
1764.031,51.019,53.904,57.39,56.696,57.429,58.004,58.231,58.495,58.555,54.032,55.824,57.111,57.773,58.204,58.489,24.68,58.903,53.94,55.674,57.003,57.899,58.447,58.744,58.977,54.74,56.283,56.87,57.789,58.316,58.432,58.351,26.019,64.346,-0.279,99.695
1768.031,51.039,53.91,57.41,56.714,57.429,58.008,58.238,58.485,58.563,54.035,55.82,57.126,57.785,58.233,58.485,24.67,58.891,53.936,55.7,57.009,57.905,58.459,58.74,58.999,54.74,56.285,56.884,57.805,58.336,58.46,58.355,26.031,64.377,-0.285,99.696
1772.031,51.037,53.923,57.418,56.717,57.451,58.039,58.255,58.521,58.575,54.024,55.828,57.143,57.799,58.243,58.501,24.653,58.919,53.938,55.694,57.007,57.923,58.457,58.766,58.989,54.76,56.297,56.894,57.819,58.342,58.473,58.361,26.022,64.358,-0.272,99.695
1776.031,51.035,53.945,57.428,56.739,57.455,58.039,58.264,58.525,58.591,54.054,55.838,57.135,57.797,58.249,58.519,24.657,58.945,53.96,55.706,57.026,57.937,58.461,58.758,58.987,54.776,56.313,56.916,57.838,58.36,58.477,58.369,26.038,64.367,-0.284,99.694
1780.031,51.059,53.953,57.44,56.74,57.463,58.049,58.268,58.527,58.593,54.065,55.84,57.166,57.812,58.257,58.505,24.653,58.933,53.963,55.74,57.046,57.943,58.475,58.774,58.995,54.787,56.321,56.908,57.83,58.362,58.487,58.387,26.035,64.392,-0.289,99.697
1784.031,51.075,53.953,57.452,56.753,57.471,58.049,58.272,58.533,58.605,54.073,55.858,57.15,57.812,58.263,58.507,24.651,58.939,53.965,55.728,57.032,57.953,58.505,58.782,59.015,54.791,56.34,56.918,57.846,58.364,58.507,58.396,26.031,64.405,-0.299,99.695
1788.031,51.085,53.969,57.464,56.761,57.489,58.071,58.284,58.553,58.615,54.065,55.858,57.16,57.832,58.287,58.523,24.639,58.968,53.987,55.734,57.06,57.969,58.511,58.808,59.037,54.799,56.346,56.926,57.866,58.378,58.523,58.41,26.038,64.426,-0.295,99.695
1792.031,51.107,53.975,57.469,56.757,57.491,58.079,58.306,58.56,58.617,54.085,55.872,57.19,57.83,58.275,58.546,24.634,58.976,53.993,55.757,57.064,57.977,58.517,58.817,59.035,54.805,56.362,56.944,57.854,58.399,58.521,58.426,26.031,64.429,-0.293,99.694
1796.031,51.103,53.977,57.483,56.785,57.504,58.081,58.31,58.574,58.632,54.107,55.878,57.18,57.848,58.287,58.564,24.641,58.976,54.005,55.759,57.064,57.981,58.528,58.815,59.057,54.813,56.376,56.946,57.89,58.413,58.525,58.444,26.016,64.439,-0.293,99.695
1800.031,51.107,53.995,57.487,56.799,57.51,58.095,58.318,58.582,58.652,54.107,55.901,57.194,57.868,58.306,58.58,24.651,58.988,54.009,55.773,57.076,57.994,58.546,58.827,59.061,54.835,56.376,56.946,57.894,58.421,58.549,58.456,26.025,64.445,-0.302,99.694
1804.031,51.111,53.999,57.495,56.801,57.538,58.095,58.33,58.596,58.658,54.111,55.897,57.204,57.868,58.314,58.574,24.632,58.996,54.029,55.777,57.106,57.992,58.554,58.827,59.073,54.831,56.388,56.958,57.902,58.419,58.549,58.456,26.035,64.454,-0.306,99.695
1808.031,51.127,54.013,57.513,56.799,57.542,58.127,58.355,58.614,58.662,54.119,55.913,57.22,57.876,58.32,58.6,24.636,59.022,54.037,55.775,57.122,58.02,58.562,58.851,59.084,54.845,56.396,56.989,57.904,58.437,58.555,58.47,26.019,64.47,-0.305,99.693
1812.031,51.121,54.015,57.515,56.819,57.55,58.133,58.359,58.616,58.686,54.135,55.923,57.222,57.884,58.348,58.606,24.645,59.032,54.043,55.797,57.12,58.026,58.564,58.855,59.092,54.839,56.408,56.985,57.9,58.435,58.565,58.482,26.057,64.485,-0.285,99.694
1816.031,51.113,54.011,57.525,56.831,57.546,58.149,58.361,58.624,58.688,54.137,55.931,57.239,57.898,58.346,58.61,24.632,59.03,54.043,55.799,57.124,58.03,58.566,58.863,59.112,54.851,56.408,56.985,57.916,58.463,58.571,58.482,26.047,64.498,-0.3,99.694
1820.031,51.138,54.021,57.535,56.827,57.56,58.139,58.379,58.646,58.692,54.14,55.939,57.243,57.9,58.346,58.616,24.645,59.05,54.049,55.809,57.134,58.042,58.568,58.869,59.112,54.871,56.414,57.003,57.941,58.463,58.584,58.482,26.06,64.498,-0.307,99.694
1824.031,51.146,54.037,57.541,56.841,57.57,58.152,58.365,58.638,58.688,54.146,55.949,57.255,57.898,58.356,58.628,24.647,59.042,54.059,55.809,57.134,58.048,58.588,58.895,59.106,54.881,56.439,57.027,57.938,58.471,58.578,58.5,26.054,64.507,-0.296,99.692
1828.031,51.146,54.029,57.553,56.864,57.574,58.166,58.387,58.652,58.706,54.146,55.947,57.255,57.929,58.374,58.624,24.639,59.071,54.076,55.823,57.147,58.066,58.59,58.895,59.112,54.875,56.439,57.025,57.963,58.491,58.608,58.529,26.06,64.532,-0.296,99.694
1832.031,51.162,54.056,57.561,56.864,57.586,58.188,58.395,58.66,58.72,54.154,55.967,57.271,57.931,58.37,58.646,24.645,59.067,54.071,55.845,57.157,58.08,58.614,58.911,59.146,54.904,56.455,57.045,57.965,58.491,58.614,58.533,26.041,64.55,-0.28,99.694
1836.031,51.168,54.068,57.579,56.866,57.615,58.184,58.405,58.685,58.716,54.178,55.975,57.285,57.941,58.396,58.648,24.647,59.075,54.09,55.843,57.169,58.086,58.614,58.903,59.142,54.908,56.469,57.057,57.973,58.499,58.628,58.537,26.051,64.572,-0.296,99.693
1840.031,51.168,54.08,57.586,56.872,57.617,58.19,58.417,58.691,58.747,54.18,55.965,57.277,57.951,58.396,58.667,24.63,59.089,54.092,55.859,57.177,58.086,58.636,58.924,59.158,54.916,56.475,57.049,57.971,58.516,58.636,58.537,26.054,64.572,-0.272,99.693
1844.031,51.186,54.07,57.596,56.876,57.609,58.204,58.425,58.691,58.737,54.192,55.997,57.291,57.947,58.425,58.675,24.62,59.099,54.096,55.853,57.195,58.09,58.636,58.936,59.164,54.916,56.469,57.055,57.971,58.51,58.646,58.553,26.063,64.594,-0.286,99.693
1848.031,51.198,54.08,57.598,56.894,57.625,58.214,58.449,58.713,58.763,54.198,55.999,57.309,57.967,58.419,58.685,24.645,59.109,54.106,55.872,57.193,58.109,58.653,58.95,59.18,54.94,56.477,57.074,57.995,58.536,58.652,58.579,26.041,64.588,-0.286,99.693
1852.031,51.2,54.106,57.614,56.91,57.647,58.228,58.445,58.723,58.773,54.2,56.01,57.327,57.967,58.431,58.701,24.641,59.131,54.124,55.872,57.205,58.117,58.653,58.962,59.193,54.944,56.505,57.065,58.005,58.544,58.674,58.581,26.038,64.588,-0.284,99.693
1856.031,51.208,54.118,57.62,56.926,57.651,58.236,58.478,58.731,58.795,54.238,56.02,57.323,57.997,58.435,58.699,24.636,59.131,54.136,55.9,57.223,58.125,58.697,58.958,59.221,54.952,56.519,57.078,58.025,58.554,58.67,58.585,26.041,64.594,-0.272,99.691
1860.031,51.22,54.128,57.642,56.936,57.673,58.242,58.461,58.721,58.791,54.238,56.03,57.335,58.005,58.453,58.703,24.647,59.137,54.134,55.912,57.225,58.143,58.675,58.978,59.215,54.962,56.521,57.098,58.029,58.566,58.695,58.601,26.035,64.622,-0.29,99.691
1864.031,51.238,54.128,57.656,56.94,57.673,58.267,58.482,58.739,58.801,54.257,56.044,57.354,58.013,58.447,58.739,24.643,59.159,54.168,55.93,57.241,58.155,58.701,58.994,59.221,54.984,56.535,57.118,58.045,58.574,58.693,58.601,26.025,64.64,-0.295,99.692
1868.031,51.267,54.154,57.664,56.95,57.687,58.273,58.478,58.753,58.805,54.281,56.062,57.376,58.042,58.467,58.731,24.639,59.167,54.168,55.936,57.247,58.173,58.703,59,59.223,54.99,56.531,57.12,58.056,58.584,58.715,58.615,26.028,64.646,-0.297,99.692
1872.031,51.267,54.152,57.674,56.983,57.697,58.283,58.514,58.777,58.825,54.285,56.064,57.366,58.03,58.485,58.757,24.643,59.161,54.186,55.938,57.27,58.167,58.727,59.016,59.251,54.998,56.554,57.15,58.07,58.588,58.705,58.624,26.054,64.662,-0.294,99.691
1876.031,51.267,54.175,57.684,56.983,57.697,58.303,58.512,58.786,58.833,54.287,56.092,57.404,58.038,58.499,58.768,24.641,59.177,54.178,55.954,57.276,58.189,58.723,59.026,59.257,55.017,56.56,57.146,58.078,58.612,58.733,58.634,26.035,64.665,-0.305,99.691
1880.031,51.289,54.173,57.695,56.977,57.722,58.307,58.514,58.788,58.839,54.293,56.092,57.4,58.058,58.511,58.77,24.636,59.188,54.193,55.956,57.288,58.187,58.747,59.047,59.279,54.998,56.562,57.144,58.08,58.616,58.721,58.65,26.031,64.674,-0.298,99.692
1884.031,51.299,54.171,57.705,57.003,57.732,58.311,58.524,58.798,58.86,54.307,56.108,57.416,58.076,58.517,58.792,24.645,59.198,54.211,55.976,57.304,58.214,58.747,59.043,59.277,55.027,56.584,57.162,58.08,58.621,58.743,58.652,26.025,64.715,-0.29,99.691
1888.031,51.293,54.185,57.711,57.005,57.72,58.327,58.54,58.808,58.86,54.319,56.108,57.414,58.082,58.517,58.77,24.645,59.21,54.205,55.987,57.294,58.224,58.768,59.063,59.277,55.041,56.592,57.174,58.104,58.633,58.749,58.654,26.047,64.699,-0.319,99.69
1892.031,51.291,54.197,57.725,57.003,57.738,58.321,58.556,58.816,58.862,54.315,56.129,57.422,58.09,58.53,58.792,24.632,59.224,54.221,55.974,57.314,58.209,58.764,59.059,59.295,55.027,56.602,57.174,58.11,58.645,58.769,58.674,26.028,64.718,-0.317,99.691
1896.031,51.289,54.209,57.735,57.021,57.75,58.343,58.562,58.824,58.868,54.307,56.127,57.428,58.098,58.552,58.816,24.643,59.228,54.223,55.97,57.326,58.234,58.768,59.075,59.295,55.045,56.608,57.189,58.122,58.647,58.789,58.694,26.047,64.715,-0.288,99.692
1900.031,51.311,54.207,57.737,57.031,57.75,58.341,58.579,58.836,58.872,54.323,56.127,57.43,58.106,58.544,58.824,24.639,59.242,54.227,56.005,57.322,58.252,58.782,59.091,59.32,55.051,56.614,57.193,58.14,58.659,58.795,58.696,26.047,64.718,-0.312,99.69
1904.031,51.311,54.225,57.741,57.039,57.764,58.349,58.579,58.844,58.878,54.345,56.145,57.457,58.114,58.564,58.828,24.645,59.258,54.235,56.009,57.352,58.258,58.8,59.085,59.334,55.071,56.612,57.213,58.14,58.697,58.81,58.71,26.041,64.73,-0.287,99.691
1908.031,51.325,54.229,57.751,57.047,57.764,58.369,58.601,58.844,58.92,54.355,56.169,57.463,58.141,58.574,58.852,24.639,59.272,54.239,56.025,57.35,58.266,58.808,59.107,59.346,55.073,56.642,57.217,58.146,58.687,58.801,58.739,26.06,64.764,-0.296,99.69
1912.031,51.323,54.235,57.749,57.057,57.78,58.361,58.615,58.862,58.912,54.355,56.165,57.473,58.137,58.584,58.846,24.643,59.268,54.261,56.033,57.352,58.272,58.832,59.107,59.346,55.071,56.64,57.217,58.169,58.711,58.816,58.722,26.073,64.767,-0.289,99.69
