Time [s],Ch 1 [C],Ch 2 [C],Ch 3 [C],Ch 4 [C],Ch 5 [C],Ch 6 [C],Ch 7 [C],Ch 8 [C],Ch 9 [C],Ch 10 [C],Ch 11 [C],Ch 12 [C],Ch 13 [C],Ch 14 [C],Ch 15 [C],T_Jet [C],Ch 16 [C],Ch 17 [C],Ch 18 [C],Ch 19 [C],Ch 20 [C],Ch 21 [C],Ch 22 [C],Ch 23 [C],Ch 25 [C],Ch 26 [C],Ch 27 [C],Ch 28 [C],Ch 29 [C],Ch 30 [C],Ch 31 [C],T_ambient [C],T_Heat Flux [C],Heat Flux [W/m^2],P_heater [W]
784.547,51.486,55.096,59.934,59.375,60.259,60.93,61.205,61.509,61.579,55.973,58.36,59.811,60.551,60.999,61.291,21.577,61.734,55.367,58.152,59.724,60.727,61.326,61.655,61.905,56.752,58.899,59.619,60.621,61.196,61.327,61.26,21.881,65.809,0.538,100.141
787.219,51.455,55.069,59.893,59.367,60.223,60.909,61.184,61.49,61.554,55.958,58.331,59.794,60.516,60.99,61.284,21.6,61.702,55.315,58.092,59.671,60.687,61.292,61.623,61.891,56.714,58.84,59.578,60.589,61.152,61.3,61.234,21.881,65.853,0.539,100.14
789.891,51.42,55.051,59.856,59.322,60.202,60.879,61.166,61.456,61.52,55.91,58.291,59.77,60.492,60.948,61.244,21.592,61.677,55.254,58.041,59.643,60.658,61.255,61.607,61.862,56.674,58.8,59.526,60.552,61.129,61.276,61.189,21.874,65.875,0.521,100.141
792.562,51.383,55.011,59.818,59.292,60.165,60.841,61.118,61.406,61.496,55.86,58.247,59.726,60.451,60.916,61.219,21.573,61.669,55.232,58.017,59.601,60.624,61.227,61.573,61.858,56.631,58.774,59.5,60.528,61.095,61.242,61.179,21.887,65.902,0.537,100.141
795.234,51.36,54.974,59.788,59.25,60.134,60.788,61.084,61.378,61.468,55.808,58.195,59.668,60.403,60.872,61.179,21.561,61.623,55.187,57.957,59.573,60.576,61.195,61.555,61.826,56.621,58.727,59.469,60.494,61.075,61.236,61.145,21.891,65.933,0.536,100.14
797.906,51.328,54.944,59.764,59.232,60.104,60.774,61.06,61.37,61.432,55.8,58.187,59.634,60.374,60.862,61.163,21.563,61.611,55.169,57.95,59.534,60.568,61.168,61.532,61.782,56.587,58.715,59.455,60.482,61.055,61.21,61.135,21.865,65.924,0.522,100.141
800.578,51.298,54.926,59.728,59.191,60.074,60.746,61.014,61.346,61.418,55.77,58.14,59.631,60.366,60.85,61.124,21.571,61.593,55.135,57.898,59.504,60.533,61.162,61.492,61.759,56.559,58.695,59.425,60.445,61.022,61.181,61.102,21.871,65.955,0.508,100.142
803.25,51.291,54.921,59.69,59.185,60.047,60.725,61.003,61.329,61.393,55.741,58.129,59.597,60.338,60.819,61.124,21.577,61.556,55.107,57.872,59.486,60.507,61.13,61.482,61.751,56.532,58.681,59.391,60.429,60.994,61.163,61.094,21.884,66.008,0.523,100.141
805.922,51.239,54.9,59.669,59.153,60.031,60.693,60.991,61.303,61.364,55.73,58.103,59.594,60.323,60.81,61.105,21.572,61.548,55.077,57.846,59.458,60.477,61.084,61.458,61.727,56.524,58.649,59.364,60.397,60.99,61.143,61.072,21.897,66.017,0.522,100.142
808.594,51.213,54.864,59.641,59.133,60.003,60.675,60.958,61.284,61.356,55.68,58.078,59.55,60.296,60.788,61.082,21.574,61.516,55.022,57.803,59.403,60.451,61.053,61.43,61.689,56.476,58.61,59.35,60.363,60.95,61.107,61.048,21.897,66.014,0.505,100.141
811.266,51.209,54.821,59.622,59.096,59.964,60.663,60.942,61.252,61.328,55.639,58.04,59.513,60.276,60.752,61.056,21.594,61.492,55,57.773,59.373,60.424,61.041,61.381,61.667,56.43,58.568,59.298,60.322,60.92,61.088,61.024,21.887,66.042,0.508,100.142
813.937,51.177,54.795,59.59,59.07,59.942,60.624,60.918,61.216,61.31,55.599,58.008,59.493,60.234,60.748,61.048,21.581,61.474,54.955,57.726,59.324,60.37,61.013,61.367,61.642,56.425,58.556,59.274,60.3,60.897,61.048,60.983,21.907,66.064,0.498,100.141
816.609,51.17,54.788,59.569,59.051,59.922,60.608,60.894,61.206,61.278,55.567,57.962,59.452,60.202,60.696,61.015,21.558,61.455,54.933,57.706,59.312,60.335,60.989,61.347,61.634,56.391,58.534,59.257,60.296,60.877,61.038,60.965,21.881,66.079,0.482,100.142
819.266,51.137,54.769,59.532,59.024,59.888,60.578,60.884,61.169,61.261,55.541,57.921,59.421,60.191,60.685,61.006,21.587,61.435,54.929,57.672,59.286,60.327,60.977,61.335,61.604,56.391,58.519,59.239,60.282,60.863,61.028,60.955,21.91,66.098,0.472,100.142
821.937,51.121,54.755,59.52,59.006,59.868,60.568,60.853,61.169,61.255,55.542,57.917,59.43,60.171,60.675,60.991,21.578,61.413,54.913,57.658,59.274,60.305,60.959,61.308,61.61,56.375,58.493,59.219,60.262,60.853,61.006,60.935,21.894,66.107,0.466,100.142
824.609,51.1,54.732,59.495,58.985,59.841,60.532,60.831,61.133,61.217,55.522,57.903,59.388,60.161,60.659,60.957,21.577,61.389,54.893,57.648,59.24,60.289,60.928,61.29,61.58,56.363,58.471,59.197,60.225,60.821,60.978,60.899,21.907,66.141,0.466,100.142
827.281,51.1,54.728,59.469,58.951,59.849,60.509,60.809,61.127,61.209,55.516,57.881,59.36,60.139,60.633,60.949,21.589,61.377,54.869,57.616,59.228,60.275,60.91,61.274,61.57,56.333,58.459,59.165,60.221,60.807,60.975,60.895,21.907,66.157,0.473,100.14
829.953,51.092,54.702,59.453,58.945,59.813,60.485,60.805,61.105,61.189,55.468,57.855,59.344,60.111,60.603,60.899,21.579,61.346,54.865,57.605,59.211,60.251,60.888,61.242,61.535,56.31,58.447,59.171,60.189,60.788,60.945,60.878,21.894,66.178,0.476,100.143
832.625,51.069,54.719,59.446,58.959,59.789,60.477,60.779,61.085,61.167,55.477,57.845,59.319,60.087,60.591,60.884,21.58,61.334,54.857,57.607,59.195,60.243,60.882,61.232,61.521,56.304,58.433,59.14,60.197,60.776,60.931,60.866,21.891,66.206,0.413,100.141
835.297,51.057,54.693,59.436,58.935,59.787,60.467,60.751,61.075,61.145,55.49,57.853,59.348,60.087,60.575,60.897,21.566,61.324,54.851,57.589,59.185,60.241,60.874,61.226,61.497,56.292,58.402,59.13,60.177,60.764,60.921,60.84,21.871,66.185,0.403,100.142
837.969,51.056,54.726,59.415,58.911,59.769,60.453,60.745,61.04,61.118,55.539,57.877,59.358,60.105,60.602,60.889,21.585,61.326,54.889,57.609,59.187,60.241,60.886,61.238,61.503,56.28,58.396,59.108,60.141,60.74,60.887,60.83,21.871,66.2,0.405,100.141
840.641,51.053,54.673,59.39,58.88,59.726,60.421,60.708,61.022,61.093,55.477,57.843,59.317,60.069,60.567,60.858,21.565,61.332,54.83,57.593,59.171,60.21,60.854,61.193,61.481,56.24,58.362,59.09,60.116,60.722,60.893,60.804,21.871,66.231,0.387,100.142
843.312,51.033,54.641,59.368,58.858,59.732,60.404,60.694,61.004,61.074,55.434,57.81,59.314,60.052,60.563,60.851,21.556,61.272,54.79,57.543,59.131,60.174,60.821,61.179,61.463,56.204,58.332,59.044,60.082,60.685,60.858,60.78,21.871,66.222,0.392,100.142
846,51.007,54.605,59.33,58.82,59.716,60.378,60.678,60.988,61.054,55.404,57.8,59.284,60.034,60.512,60.819,21.556,61.294,54.75,57.49,59.11,60.152,60.801,61.147,61.428,56.173,58.32,59.038,60.074,60.669,60.834,60.771,21.852,66.24,0.368,100.141
848.672,50.989,54.58,59.321,58.814,59.678,60.348,60.644,60.962,61.044,55.375,57.76,59.243,60.014,60.496,60.809,21.577,61.264,54.733,57.48,59.08,60.13,60.767,61.117,61.418,56.163,58.281,59.013,60.054,60.659,60.818,60.759,21.836,66.265,0.375,100.141
851.344,50.964,54.543,59.288,58.78,59.656,60.348,60.639,60.945,61.009,55.359,57.725,59.23,59.991,60.491,60.802,21.559,61.231,54.713,57.462,59.06,60.112,60.763,61.115,61.394,56.133,58.269,58.993,60.036,60.635,60.786,60.725,21.833,66.271,0.387,100.141
854.016,50.954,54.542,59.287,58.767,59.643,60.334,60.609,60.909,61.001,55.339,57.716,59.207,59.97,60.478,60.776,21.571,61.219,54.693,57.444,59.04,60.087,60.741,61.097,61.388,56.117,58.255,58.977,60.02,60.617,60.782,60.701,21.823,66.29,0.353,100.142
856.687,50.937,54.515,59.262,58.747,59.613,60.316,60.601,60.919,60.991,55.318,57.699,59.212,59.971,60.463,60.777,21.57,61.213,54.689,57.416,59.028,60.081,60.735,61.078,61.374,56.109,58.225,58.961,60.001,60.603,60.762,60.689,21.813,66.281,0.391,100.142
859.359,50.916,54.501,59.234,58.735,59.611,60.295,60.591,60.909,60.981,55.306,57.695,59.196,59.954,60.468,60.781,21.584,61.203,54.679,57.412,59.024,60.059,60.706,61.07,61.346,56.117,58.219,58.953,59.985,60.579,60.735,60.677,21.823,66.293,0.346,100.143
862.047,50.907,54.515,59.229,58.733,59.595,60.273,60.569,60.881,60.959,55.304,57.685,59.182,59.941,60.435,60.757,21.566,61.185,54.671,57.394,59.012,60.063,60.702,61.06,61.336,56.099,58.215,58.927,59.977,60.572,60.729,60.66,21.839,66.29,0.376,100.141
864.719,50.899,54.511,59.217,58.717,59.579,60.257,60.571,60.869,60.951,55.308,57.671,59.17,59.945,60.433,60.753,21.566,61.193,54.669,57.396,59.01,60.037,60.69,61.062,61.319,56.099,58.213,58.931,59.973,60.562,60.723,60.636,21.839,66.33,0.335,100.142
867.391,50.9,54.498,59.201,58.699,59.573,60.241,60.541,60.857,60.916,55.29,57.661,59.16,59.917,60.427,60.727,21.566,61.179,54.665,57.402,58.997,60.041,60.686,61.034,61.313,56.101,58.199,58.925,59.955,60.554,60.705,60.626,21.839,66.327,0.34,100.143
870.062,50.89,54.49,59.193,58.707,59.577,60.251,60.535,60.839,60.912,55.298,57.643,59.148,59.919,60.399,60.717,21.572,61.177,54.671,57.402,58.979,60.031,60.666,61.036,61.295,56.099,58.205,58.908,59.939,60.54,60.703,60.614,21.849,66.349,0.312,100.142
872.734,50.894,54.496,59.185,58.699,59.557,60.243,60.517,60.82,60.904,55.294,57.661,59.136,59.895,60.397,60.719,21.566,61.159,54.663,57.392,58.979,60.017,60.662,61.02,61.295,56.097,58.187,58.896,59.931,60.526,60.675,60.62,21.833,66.37,0.361,100.142
875.406,50.9,54.502,59.18,58.688,59.539,60.215,60.494,60.824,60.886,55.277,57.641,59.122,59.885,60.385,60.687,21.552,61.131,54.649,57.375,58.961,60.015,60.652,61.016,61.287,56.066,58.18,58.874,59.921,60.522,60.679,60.598,21.839,66.383,0.343,100.142
878.078,50.87,54.48,59.17,58.683,59.534,60.205,60.498,60.792,60.886,55.272,57.633,59.12,59.873,60.374,60.683,21.566,61.137,54.643,57.365,58.965,60.007,60.642,60.992,61.277,56.064,58.168,58.878,59.911,60.502,60.663,60.578,21.826,66.352,0.318,100.141
880.75,50.879,54.474,59.142,58.669,59.523,60.193,60.488,60.804,60.864,55.264,57.614,59.113,59.864,60.368,60.685,21.559,61.114,54.645,57.359,58.947,59.988,60.632,60.982,61.255,56.068,58.164,58.886,59.905,60.494,60.659,60.57,21.833,66.367,0.324,100.142
883.422,50.851,54.478,59.13,58.665,59.505,60.191,60.484,60.788,60.868,55.266,57.602,59.111,59.866,60.352,60.662,21.566,61.096,54.645,57.361,58.941,59.99,60.601,60.965,61.247,56.052,58.164,58.866,59.896,60.49,60.657,60.566,21.842,66.383,0.305,100.142
886.109,50.843,54.468,59.138,58.644,59.492,60.17,60.46,60.768,60.84,55.248,57.604,59.091,59.842,60.35,60.658,21.555,61.112,54.631,57.353,58.935,59.966,60.62,60.967,61.241,56.06,58.148,58.858,59.892,60.48,60.657,60.572,21.826,66.392,0.311,100.144
888.766,50.856,54.448,59.116,58.634,59.49,60.164,60.43,60.74,60.836,55.244,57.588,59.065,59.832,60.328,60.638,21.549,61.08,54.614,57.335,58.917,59.96,60.593,60.939,61.229,56.056,58.152,58.856,59.886,60.468,60.63,60.547,21.829,66.395,0.309,100.142
891.453,50.853,54.443,59.108,58.614,59.472,60.134,60.434,60.74,60.8,55.224,57.568,59.066,59.81,60.314,60.613,21.543,61.066,54.608,57.317,58.917,59.946,60.593,60.947,61.211,56.03,58.122,58.834,59.858,60.47,60.614,60.547,21.82,66.398,0.302,100.142
894.125,50.836,54.436,59.084,58.616,59.458,60.122,60.418,60.717,60.803,55.216,57.57,59.059,59.812,60.318,60.62,21.562,61.068,54.586,57.311,58.907,59.94,60.579,60.921,61.202,56.008,58.118,58.836,59.862,60.455,60.62,60.537,21.829,66.401,0.308,100.143
896.797,50.833,54.439,59.075,58.612,59.456,60.132,60.422,60.715,60.779,55.204,57.566,59.05,59.79,60.3,60.613,21.537,61.052,54.588,57.303,58.886,59.942,60.573,60.921,61.204,56.012,58.112,58.818,59.852,60.423,60.6,60.523,21.81,66.405,0.3,100.143
899.469,50.822,54.41,59.072,58.594,59.436,60.106,60.405,60.711,60.783,55.209,57.552,59.051,59.795,60.302,60.61,21.555,61.056,54.594,57.293,58.88,59.934,60.561,60.911,61.174,56.006,58.106,58.818,59.84,60.441,60.584,60.523,21.823,66.423,0.297,100.142
902.141,50.801,54.392,59.07,58.576,59.434,60.08,60.399,60.693,60.757,55.185,57.541,59.038,59.801,60.297,60.591,21.554,61.024,54.574,57.289,58.882,59.908,60.557,60.903,61.18,56.014,58.088,58.812,59.842,60.419,60.582,60.507,21.788,66.414,0.306,100.142
904.812,50.805,54.392,59.052,58.554,59.416,60.086,60.385,60.685,60.761,55.181,57.543,59.02,59.787,60.273,60.587,21.55,61.036,54.562,57.285,58.864,59.904,60.547,60.887,61.172,55.984,58.094,58.791,59.822,60.411,60.586,60.501,21.82,66.433,0.281,100.142
907.5,50.801,54.37,59.034,58.544,59.396,60.076,60.373,60.665,60.724,55.165,57.529,59.01,59.763,60.273,60.581,21.548,61.022,54.56,57.266,58.846,59.896,60.527,60.891,61.162,55.984,58.078,58.779,59.81,60.417,60.578,60.495,21.813,66.429,0.293,100.142
910.172,50.8,54.378,59.023,58.554,59.389,60.061,60.355,60.659,60.729,55.155,57.515,59.01,59.765,60.249,60.56,21.54,61.016,54.544,57.256,58.848,59.884,60.515,60.871,61.128,55.963,58.074,58.763,59.8,60.397,60.552,60.489,21.807,66.429,0.286,100.143
912.859,50.785,54.367,59.015,58.529,59.379,60.053,60.333,60.643,60.727,55.159,57.503,58.999,59.737,60.237,60.538,21.547,60.997,54.554,57.258,58.846,59.879,60.503,60.86,61.148,55.965,58.053,58.771,59.783,60.389,60.53,60.475,21.788,66.426,0.291,100.142
915.531,50.777,54.359,58.995,58.519,59.373,60.039,60.329,60.629,60.715,55.143,57.479,58.977,59.741,60.221,60.53,21.538,60.975,54.532,57.246,58.828,59.867,60.511,60.854,61.132,55.947,58.051,58.767,59.794,60.379,60.534,60.463,21.8,66.451,0.27,100.144
918.203,50.769,54.335,58.991,58.505,59.367,60.031,60.307,60.617,60.705,55.117,57.469,58.959,59.715,60.225,60.534,21.534,60.981,54.516,57.24,58.824,59.851,60.488,60.84,61.118,55.921,58.031,58.739,59.779,60.371,60.519,60.449,21.788,66.448,0.261,100.142
920.875,50.764,54.327,58.977,58.497,59.343,60.023,60.296,60.602,60.686,55.107,57.465,58.968,59.713,60.215,60.527,21.54,60.977,54.499,57.216,58.812,59.861,60.486,60.842,61.114,55.921,58.011,58.717,59.763,60.363,60.503,60.439,21.797,66.454,0.278,100.142
923.562,50.761,54.327,58.975,58.503,59.343,60.019,60.301,60.602,60.67,55.105,57.451,58.959,59.703,60.211,60.525,21.53,60.973,54.487,57.226,58.802,59.843,60.495,60.822,61.106,55.921,58.003,58.713,59.759,60.363,60.501,60.426,21.82,66.436,0.286,100.143
926.234,50.746,54.289,58.955,58.461,59.321,59.995,60.284,60.59,60.664,55.088,57.447,58.926,59.715,60.213,60.513,21.54,60.955,54.473,57.196,58.78,59.819,60.468,60.804,61.087,55.907,58.001,58.723,59.747,60.336,60.499,60.414,21.817,66.457,0.259,100.143
928.906,50.73,54.313,58.953,58.467,59.321,59.983,60.272,60.574,60.654,55.086,57.451,58.944,59.694,60.18,60.505,21.525,60.945,54.477,57.202,58.784,59.815,60.46,60.808,61.081,55.905,58.005,58.717,59.745,60.346,60.505,60.428,21.788,66.442,0.258,100.144
931.594,50.72,54.285,58.933,58.463,59.315,59.977,60.27,60.58,60.65,55.09,57.441,58.925,59.682,60.19,60.502,21.531,60.933,54.479,57.198,58.778,59.813,60.448,60.806,61.065,55.911,57.979,58.694,59.737,60.334,60.485,60.414,21.797,66.451,0.253,100.143
934.266,50.7,54.276,58.915,58.451,59.297,59.981,60.264,60.568,60.647,55.084,57.43,58.925,59.688,60.169,60.496,21.556,60.921,54.475,57.188,58.765,59.801,60.424,60.794,61.055,55.881,57.983,58.69,59.731,60.322,60.499,60.41,21.804,66.479,0.258,100.143
936.937,50.7,54.267,58.905,58.433,59.285,59.969,60.264,60.57,60.631,55.068,57.412,58.923,59.684,60.169,60.494,21.548,60.931,54.469,57.174,58.761,59.805,60.44,60.776,61.059,55.893,57.983,58.674,59.725,60.314,60.475,60.392,21.778,66.473,0.254,100.143
939.609,50.716,54.273,58.915,58.443,59.289,59.969,60.264,60.546,60.622,55.062,57.414,58.907,59.66,60.166,60.462,21.533,60.907,54.473,57.184,58.753,59.791,60.41,60.77,61.039,55.867,57.963,58.678,59.715,60.306,60.465,60.388,21.791,66.467,0.271,100.144
942.281,50.678,54.284,58.905,58.431,59.285,59.973,60.232,60.545,60.629,55.09,57.416,58.899,59.666,60.172,60.478,21.552,60.909,54.451,57.164,58.735,59.781,60.428,60.778,61.039,55.883,57.971,58.666,59.709,60.306,60.451,60.376,21.778,66.473,0.256,100.144
944.969,50.698,54.253,58.907,58.421,59.277,59.94,60.224,60.529,60.623,55.072,57.416,58.895,59.654,60.139,60.454,21.554,60.89,54.441,57.157,58.741,59.785,60.414,60.766,61.033,55.871,57.946,58.668,59.695,60.304,60.471,60.378,21.784,66.476,0.252,100.143
947.641,50.69,54.251,58.889,58.409,59.25,59.938,60.212,60.519,60.597,55.06,57.41,58.889,59.642,60.15,60.472,21.541,60.901,54.449,57.149,58.737,59.773,60.404,60.768,61.027,55.869,57.95,58.664,59.693,60.292,60.443,60.362,21.778,66.47,0.237,100.144
950.312,50.682,54.235,58.869,58.401,59.253,59.92,60.208,60.497,60.595,55.038,57.37,58.881,59.635,60.139,60.454,21.55,60.897,54.429,57.137,58.725,59.762,60.404,60.737,61.025,55.852,57.944,58.646,59.679,60.266,60.433,60.356,21.772,66.491,0.237,100.145
953,50.676,54.231,58.873,58.393,59.249,59.916,60.202,60.499,60.591,55.04,57.376,58.885,59.621,60.143,60.442,21.535,60.87,54.425,57.139,58.705,59.754,60.384,60.741,61.015,55.85,57.94,58.648,59.685,60.282,60.435,60.356,21.759,66.46,0.236,100.145
955.672,50.666,54.227,58.865,58.373,59.228,59.91,60.195,60.505,60.567,55.011,57.36,58.867,59.611,60.119,60.421,21.524,60.858,54.421,57.139,58.721,59.756,60.384,60.723,61.007,55.844,57.928,58.642,59.677,60.274,60.431,60.358,21.804,66.491,0.232,100.144
958.344,50.643,54.222,58.839,58.383,59.234,59.902,60.193,60.493,60.565,55.027,57.367,58.872,59.629,60.112,60.427,21.538,60.87,54.433,57.121,58.699,59.746,60.369,60.711,61.001,55.82,57.92,58.622,59.668,60.278,60.425,60.344,21.772,66.464,0.241,100.144
961.016,50.644,54.217,58.833,58.36,59.22,59.89,60.183,60.489,60.579,55.017,57.362,58.836,59.603,60.103,60.438,21.535,60.866,54.413,57.105,58.697,59.736,60.371,60.713,60.997,55.828,57.922,58.624,59.65,60.258,60.408,60.334,21.781,66.491,0.239,100.145
963.687,50.644,54.217,58.837,58.368,59.216,59.902,60.179,60.473,60.559,55.017,57.36,58.848,59.615,60.107,60.411,21.52,60.842,54.431,57.113,58.701,59.736,60.377,60.709,60.985,55.842,57.936,58.638,59.664,60.258,60.415,60.336,21.794,66.479,0.236,100.144
966.375,50.634,54.223,58.829,58.373,59.214,59.894,60.163,60.469,60.54,55.011,57.345,58.848,59.601,60.091,60.413,21.526,60.836,54.401,57.115,58.673,59.724,60.349,60.693,60.976,55.814,57.898,58.606,59.644,60.256,60.404,60.334,21.775,66.491,0.233,100.144
969.047,50.648,54.221,58.841,58.366,59.212,59.882,60.143,60.473,60.549,54.997,57.347,58.84,59.595,60.095,60.393,21.528,60.828,54.378,57.085,58.665,59.714,60.341,60.713,60.974,55.812,57.908,58.606,59.636,60.238,60.392,60.315,21.762,66.467,0.217,100.144
971.719,50.636,54.197,58.814,58.348,59.192,59.874,60.161,60.436,60.52,54.991,57.347,58.832,59.585,60.085,60.395,21.518,60.846,54.376,57.079,58.667,59.694,60.339,60.695,60.964,55.804,57.91,58.616,59.644,60.248,60.415,60.311,21.778,66.495,0.211,100.144
974.391,50.638,54.205,58.812,58.356,59.184,59.872,60.145,60.44,60.53,54.995,57.337,58.828,59.577,60.073,60.385,21.526,60.814,54.37,57.095,58.656,59.684,60.339,60.683,60.96,55.83,57.9,58.616,59.64,60.244,60.382,60.311,21.765,66.464,0.227,100.146
977.062,50.62,54.203,58.812,58.342,59.2,59.854,60.133,60.445,60.526,54.995,57.337,58.834,59.579,60.065,60.379,21.503,60.816,54.366,57.081,58.656,59.684,60.313,60.679,60.96,55.808,57.888,58.602,59.63,60.256,60.374,60.305,21.765,66.488,0.211,100.145
979.75,50.633,54.176,58.812,58.34,59.198,59.856,60.135,60.435,60.509,54.979,57.319,58.812,59.567,60.065,60.377,21.507,60.81,54.376,57.067,58.658,59.68,60.329,60.677,60.954,55.792,57.874,58.592,59.622,60.227,60.354,60.285,21.765,66.47,0.2,100.145
982.422,50.612,54.185,58.794,58.318,59.18,59.839,60.141,60.436,60.506,54.969,57.313,58.8,59.538,60.067,60.371,21.505,60.798,54.346,57.059,58.656,59.682,60.311,60.675,60.934,55.792,57.878,58.592,59.614,60.211,60.37,60.279,21.739,66.473,0.204,100.144
985.094,50.623,54.176,58.794,58.328,59.174,59.85,60.115,60.425,60.502,54.957,57.295,58.792,59.565,60.045,60.355,21.49,60.79,54.342,57.032,58.64,59.676,60.313,60.667,60.936,55.76,57.858,58.569,59.614,60.199,60.352,60.271,21.768,66.495,0.187,100.144
987.781,50.617,54.17,58.796,58.318,59.166,59.839,60.115,60.415,60.498,54.955,57.291,58.784,59.545,60.041,60.357,21.497,60.796,54.346,57.046,58.632,59.666,60.297,60.657,60.926,55.758,57.854,58.567,59.604,60.197,60.362,60.281,21.759,66.491,0.187,100.143
990.453,50.589,54.177,58.788,58.308,59.144,59.839,60.101,60.412,60.49,54.957,57.295,58.802,59.559,60.05,60.349,21.503,60.794,54.328,57.026,58.62,59.666,60.307,60.657,60.926,55.766,57.86,58.553,59.598,60.201,60.34,60.267,21.755,66.498,0.194,100.144
993.141,50.599,54.172,58.792,58.316,59.161,59.829,60.095,60.388,60.474,54.969,57.301,58.79,59.537,60.024,60.331,21.492,60.786,54.348,57.036,58.616,59.645,60.283,60.643,60.906,55.752,57.848,58.553,59.582,60.195,60.35,60.277,21.768,66.513,0.18,100.144
995.812,50.585,54.156,58.758,58.302,59.144,59.821,60.091,60.406,60.478,54.935,57.277,58.782,59.528,60.044,60.335,21.499,60.779,54.322,57.022,58.602,59.651,60.283,60.628,60.906,55.762,57.852,58.547,59.586,60.183,60.344,60.261,21.739,66.473,0.176,100.145
998.484,50.577,54.146,58.76,58.284,59.146,59.815,60.08,60.388,60.47,54.933,57.281,58.754,59.514,60.032,60.345,21.481,60.779,54.308,57.02,58.604,59.631,60.271,60.63,60.9,55.76,57.843,58.537,59.572,60.177,60.332,60.253,21.775,66.482,0.176,100.144
1001.156,50.583,54.15,58.762,58.29,59.134,59.817,60.093,60.386,60.458,54.937,57.269,58.766,59.522,60.012,60.335,21.486,60.759,54.312,57.002,58.594,59.633,60.281,60.62,60.896,55.752,57.833,58.535,59.582,60.175,60.334,60.263,21.749,66.46,0.165,100.146
1003.844,50.564,54.149,58.754,58.292,59.125,59.799,60.08,60.368,60.458,54.934,57.272,58.769,59.51,60.024,60.334,21.498,60.763,54.314,57.008,58.586,59.629,60.258,60.604,60.882,55.745,57.839,58.537,59.584,60.165,60.316,60.249,21.733,66.482,0.182,100.144
1006.516,50.566,54.139,58.744,58.262,59.131,59.789,60.074,60.376,60.438,54.936,57.291,58.753,59.524,60.022,60.33,21.502,60.751,54.32,57,58.592,59.639,60.254,60.606,60.888,55.756,57.817,58.539,59.564,60.155,60.324,60.237,21.714,66.495,0.165,100.146
1009.187,50.57,54.133,58.754,58.272,59.131,59.797,60.06,60.368,60.454,54.93,57.262,58.765,59.524,60.022,60.316,21.496,60.761,54.324,57.012,58.596,59.629,60.254,60.608,60.886,55.754,57.813,58.541,59.562,60.159,60.31,60.249,21.749,66.46,0.16,100.144
1011.875,50.576,54.149,58.736,58.272,59.113,59.805,60.058,60.356,60.436,54.938,57.285,58.763,59.512,60.024,60.316,21.489,60.735,54.316,57.006,58.584,59.609,60.242,60.584,60.888,55.75,57.835,58.535,59.557,60.149,60.302,60.227,21.755,66.476,0.161,100.145
